,comment,likes,comment_published_at,video_title,video_published_at,video_url,month-year,lang,comment_sentiment
2589,How many Semis have been produced?,1,2024-04-02 20:53:36-04:00,Tesla Semi electric truck program update revealed by Tesla engineer,2024-04-02 07:45:04-04:00,https://www.youtube.com/watch?v=YVwR5cX5-1Y,April-2024,en,-0.014992546290159225
2603,"Elon hates it when you pronounce the word semi and say ""semee"". Elon likes it when you say sem-eye.",0,2024-04-02 13:12:49-04:00,Tesla Semi electric truck program update revealed by Tesla engineer,2024-04-02 07:45:04-04:00,https://www.youtube.com/watch?v=YVwR5cX5-1Y,April-2024,en,-0.5281833708286285
2779,Elon is his own worst enemy.,0,2024-04-17 10:17:04-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.812662510201335
1276,King of cringe,0,2024-04-04 07:45:37-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,April-2024,en,-0.7093264237046242
1260,"I wouldn't buy anything new. California Started the All Electric Vehicle Initiative for 2035 EV only, and 8 months Later Biden takes office and does the same for the rest of the Nation. The Same will occur to the Following 👨🏻👍🏻🏎🏎🏁🏁🚩🚩
Yes, and they're Democrats 👨🏻👍🏻🏎🏎🏁🏁🚩🚩  In California the Legislature is voting April 10, 2024 to impose for 2027 the 10 mile per hour over Posted Speed Limit. If Vehicles have GPS or Online Service, or unsubscribed Service.   The Vehicles sold then and those from the past will get an Over the Air Update, up loaded... Therefore Super cars Hyper car gas or Electric Vehicles (EV's) will only be limited to posted limit of 10 above. Race Tracks will be effected, Tuner Shops and their Suppliers will be effected. Highly recommend looking for older vehicles Basic will rule the Roads.
Electric Vehicles are Toxic to our Ground water, I've seen video Footage of 5 Tesla's, in a single Collision. Imagine them in Unpaved Junkyards, and then the Battery Packs eventually Leak an Acidic Gel. Sipping into Our Ground Water, and Last Night there was a Fire in Pheonix Arizona Recyling Center because of how Volatile Lithium Ion Batteries are with Multiple Explosions for hours... It was 1 of 4 in the whole Nation of the United States... Due to Environmental Impact, there are no Recyling Centers in the State of California.  Therefore no matter how hard step on Accelerator Pedal your only going 10 mph over posted Speed Limit",0,2024-04-13 20:54:09-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,April-2024,en,0.01877375692129135
287,That's a big phone,0,2024-04-24 02:04:35-04:00,New Tesla Model 3 2024 review.,2023-09-02 05:33:43-04:00,https://www.youtube.com/watch?v=F8KUdvmW2EQ,April-2024,en,0.29202409088611603
2789,Electric cars are the Dutch Tulips craze of today. It’s mass hysteria.,0,2024-04-17 00:23:34-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.38457730412483215
1014,old model 3 is best car.,0,2024-04-12 13:42:21-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,April-2024,en,0.9203224452212453
1016,The speed limit function is ao they can eventually send you a bill to your residence when they track your speed from your gps lol,0,2024-04-06 08:59:30-04:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,April-2024,en,0.011941485106945038
2843,"At this point Tesla and SpaceX would be better off without Musk.  The entire EV industry is down and that includes Tesla, but some of Tesla woes can be traced to Musk insulting the very people he counts on to buy Tesla's.  SpaceX has greater problems given the approach they've taken for the Moon and Mars, and the solution to those problems is almost certainly a complete redesign of Starship and SuperHeavy.  If it were me I'd be looking to redesign SuperHeavy to be 10.5m in diameter so they can add more propellant and engines to overcome what appears to be insufficient performance with the current design.  The idea of a fully reusable second stage seem appealing until you work the numbers and, well, there's a good reason why the second stage of Falcon 9 is expendable and always will be.  So, if I were in a position to oust Musk from Tesla and/or SpaceX I do that in a heartbeat and let Musk masterbate over AI if he wishes!
I don't see this happening as Musk is well aware of the techniques for ousting people (see Martin Eberhard and Marc Tarpenning).",0,2024-04-14 17:45:50-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.6232753656804562
2583,Tesla should have built a van for all the many millions of courier/delivery vans out there…would have had a way bigger positive impact on emissions…semis are too big/heavy for EVs right now,1,2024-04-04 00:39:38-04:00,Tesla Semi electric truck program update revealed by Tesla engineer,2024-04-02 07:45:04-04:00,https://www.youtube.com/watch?v=YVwR5cX5-1Y,April-2024,en,0.07112137973308563
2806,Musk just another nutter...,0,2024-04-16 02:25:56-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.868140634149313
1250,"I almost got a tesla but got an Ioniq 5 instead, i'm pretty happy with my decision.",1,2024-04-21 08:32:45-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,April-2024,en,0.9009990259073675
2639,if it pops up its better because then i can buy avg in more puts,1,2024-04-02 02:24:15-04:00,"Tesla Stock Analysis | Top Levels and Signals for Tuesday, April 2nd, 2024",2024-04-01 17:12:36-04:00,https://www.youtube.com/watch?v=1SWLhXR8aKM,April-2024,en,0.865326602011919
289,One of the fastest and best looking golf carts I've seen!,0,2024-04-09 01:49:12-04:00,New Tesla Model 3 2024 review.,2023-09-02 05:33:43-04:00,https://www.youtube.com/watch?v=F8KUdvmW2EQ,April-2024,en,0.9740438074804842
2770,Meats rats  🐀 thats what yo feed yo those illegal migrants kamala garbages  food and those  illegal migrants complaints  reffugees sanctuary and they're call kamala is the bitch kamala food to feed them a  meats rats thats shy to many bigger rats to the democrats government all over running  big rats to feeding to illegal migrants and thats old illegal migrants and have another more ineq illegal migrants and this ltbtQ antifa blm mobs gangs theory reffugees sanctuary is the onama business economy medical healtcare to working to the democrats mitts romney and democrats government left wings to.bilgatex big tech corporates fauci business medical sociallism ccp.chinachiinese communist goverment and need to banned shemes scams crooks corrupt system banned to banks and to u.s taxpayers voting bills to united states of america restricted  justices humans rights to Americans people's citizens living to united states of america,0,2024-04-17 19:12:59-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.7347904294729233
1259,"If i had the money Id buy a highend Acura, never a Tesla.",0,2024-04-16 09:58:42-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,April-2024,en,-0.07046151161193848
2624,"Tesla global sales Q1 2024: 387 000 cars.
Down 20% from last quarter, this company is toast!",2,2024-04-02 09:31:13-04:00,Tesla Semi electric truck program update revealed by Tesla engineer,2024-04-02 07:45:04-04:00,https://www.youtube.com/watch?v=YVwR5cX5-1Y,April-2024,en,-0.8835593713447452
2800,When the fuck was Elon Musk ever cool? He's always look like a weirdo....,1,2024-04-16 09:29:54-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.9340326436795294
2757,"Tesla / Musk modern day Greek tragedy?  We were all in years ago and acquired Model X thinking it was the Right Thing. While Vehicle is good, we are off the bandwagon. Years ago customer service was pathetic and nobody would call Musk out “emperor had no clothes” syndrome.",1,2024-04-19 08:55:16-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.620075348764658
2763,"I have wanted a Tesla for years until he became a MAGA jackass, now I would never buy one.",0,2024-04-18 18:25:37-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.8879511812701821
2799,"Look on the bright side.  With the dropping price, the PE ratio is beginning to approach  believable levels.  Not the crazy fantasy levels.  With a new CEO and a P/E under 20, TSLA might be a good investment again.",0,2024-04-16 09:50:54-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,0.841111559420824
2813,trump go bye bye pls,0,2024-04-15 19:14:06-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.8078641165047884
2841,"Every issue inhad with a car was fixable by me. I find that having a tesla would save me gas money but if something breaks? Ima be fucked. Ill stick to non ev, cost less, can fix it myself, drive farther n never worried about gas stations.

In one of our gas stations they added an ai cashier that takes AR pictures of your items n tells u what to pay. People were walking away with free stuff cuz it took forever to process the card payments. They still have it n the cashier process the manual sale part. It’s the dumbest thing to bring to America.",0,2024-04-14 18:08:24-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.45914676040410995
2798,"I don’t agree with Elon on many things but I’m starting to wonder if these two  guys are working for Bob Iger.  Elon is many things, but unlike Bob Iger he’s not trying to turn a once beloved and previously family oriented company into a woke abomination.",0,2024-04-16 11:36:26-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.6134957931935787
2608,Tesla have bitten off way more they than can chew... cybertruck realistically you wont actually be able to buy one for many years... semi many years more than that and its not even a sleeper and its definitely not coming to europe... its way too big... so realistically tesla would have to design two other trucks... a semi sleeper and a european spec... and model2? fuck knows i dont trust the timeline the gave at all,0,2024-04-02 11:47:14-04:00,Tesla Semi electric truck program update revealed by Tesla engineer,2024-04-02 07:45:04-04:00,https://www.youtube.com/watch?v=YVwR5cX5-1Y,April-2024,en,-0.8337751962244511
1273,Tesla needs to invest in wagons,0,2024-04-05 04:11:26-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,April-2024,en,-0.004243761301040649
2739,"Would you want to drive a car with no mechanical connection to to wheels,  built by Tesla ? 😳",0,2024-04-23 05:55:49-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.23864301294088364
2602,Brutal - a growth company that’s shrinking. Run out of rich soy boys.,3,2024-04-02 13:15:40-04:00,Tesla Semi electric truck program update revealed by Tesla engineer,2024-04-02 07:45:04-04:00,https://www.youtube.com/watch?v=YVwR5cX5-1Y,April-2024,en,-0.9127780343405902
790,And a proper steering wheel,0,2024-04-13 04:26:43-04:00,NEW Tesla Model S Plaid TRACK PACKAGE Review:  A 1020hp Game Changer | 4K,2023-10-14 08:00:23-04:00,https://www.youtube.com/watch?v=KuVHq39boj0,April-2024,en,0.36731383204460144
2644,I was hoping for a pop today,2,2024-04-01 17:27:12-04:00,"Tesla Stock Analysis | Top Levels and Signals for Tuesday, April 2nd, 2024",2024-04-01 17:12:36-04:00,https://www.youtube.com/watch?v=1SWLhXR8aKM,April-2024,en,0.14307329058647156
2820,"He's not going to save the Earth because he's on the side that believes in gas, coal, fracking, and everything else that's bad for the Earth.  He's actually helping harm the Earth by being a republican.  If trump gets into office, the only thing he'll have left is SpaceX because his other businesses will go bust.",0,2024-04-15 13:44:07-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.9034082274883986
2617,"Tesla Semi is a joke, fully loaded, the real world range is 100 miles (160km)",3,2024-04-02 10:44:08-04:00,Tesla Semi electric truck program update revealed by Tesla engineer,2024-04-02 07:45:04-04:00,https://www.youtube.com/watch?v=YVwR5cX5-1Y,April-2024,en,-0.818894887343049
2795,I got tired of waiting for the model 3 to come online and bought a Chevy Bolt. When the model 3 showed up it was ugly and cost 50% more. Then I got to know about Elon and have no interest in having anything to do with his brand.,0,2024-04-16 18:04:06-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,-0.8724243585020304
2825,To protect your cyber truck from rust owners should rhino coat the entire exterior. Then the trucks will have a more politically accurate aesthetic.,0,2024-04-15 10:49:54-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,April-2024,en,0.012898862361907959
65,"Location of key card unlock on the door pillar is under the camera. Works every time. Keycard is used by very few people anyway. 

Someone could access your car if you lose your phone. Just like if you had lost your car keys? Is this not the same thing?

You can adjust the wipers without the screen using the buttons.

I’ve had a car seat in my model 3 (with white seats) for four years and there is literally no wear in the faux leather. 

I agree that the main benefit of having an EV is having a home charger. It makes an EV dramatically cheaper and more convenient. However as you’ve said supercharging is very well done by Tesla. 

I do like your wheel covers. Good upgrade!",2,2024-04-07 03:00:08-04:00,Tesla Model Y Review 6 Months Later - A BIG REGRET?!,2023-09-12 09:14:40-04:00,https://www.youtube.com/watch?v=aYmdZWwr7gs,April-2024,en,0.4438334349542856
1261,"I wouldn't buy anything new. California Started the All Electric Vehicle Initiative for 2035 EV only, and 8 months Later Biden takes office and does the same for the rest of the Nation. The Same will occur to the Following 👨🏻👍🏻🏎🏎🏁🏁🚩🚩
Yes, and they're Democrats 👨🏻👍🏻🏎🏎🏁🏁🚩🚩  In California the Legislature is voting April 10, 2024 to impose for 2027 the 10 mile per hour over Posted Speed Limit. If Vehicles have GPS or Online Service, or unsubscribed Service.   The Vehicles sold then and those from the past will get an Over the Air Update, up loaded... Therefore Super cars Hyper car gas or Electric Vehicles (EV's) will only be limited to posted limit of 10 above. Race Tracks will be effected, Tuner Shops and their Suppliers will be effected. Highly recommend looking for older vehicles Basic will rule the Roads.
Electric Vehicles are Toxic to our Ground water, I've seen video Footage of 5 Tesla's, in a single Collision. Imagine them in Unpaved Junkyards, and then the Battery Packs eventually Leak an Acidic Gel. Sipping into Our Ground Water, and Last Night there was a Fire in Pheonix Arizona Recyling Center because of how Volatile Lithium Ion Batteries are with Multiple Explosions for hours... It was 1 of 4 in the whole Nation of the United States... Due to Environmental Impact, there are no Recyling Centers in the State of California.  Therefore no matter how hard step on Accelerator Pedal your only going 10 mph over posted Speed Limit",0,2024-04-13 20:23:47-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,April-2024,en,0.01877375692129135
